# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1944       2.877969710406e-11       1.202030270949e-16       1.748744054538e-16 
 1945       2.876072756575e-11       1.199255244069e-16       1.750682314881e-16 
 1946       2.874359876165e-11       1.196487881059e-16       1.752558091725e-16 
 1947       2.872828152385e-11       1.193728158111e-16       1.754368609252e-16 
 1948       2.871474654661e-11       1.190976051198e-16       1.756111080845e-16 
 1949       2.870296438618e-11       1.188231536074e-16       1.757782709070e-16 
 1950       2.869290546061e-11       1.185494588279e-16       1.759380685665e-16 
 1951       2.868454004958e-11       1.182765183134e-16       1.760902191527e-16 
 1952       2.867783829419e-11       1.180043295739e-16       1.762344396697e-16 
 1953       2.867277019682e-11       1.177328900979e-16       1.763704460347e-16 
 1954       2.866930562089e-11       1.174621973519e-16       1.764979530765e-16 
 1955       2.866741429071e-11       1.171922487804e-16       1.766166745344e-16 
 1956       2.866706579127e-11       1.169230418059e-16       1.767263230565e-16 
 1957       2.866822956812e-11       1.166545738292e-16       1.768266101988e-16 
 1958       2.867087492708e-11       1.163868422287e-16       1.769172464234e-16 
 1959       2.867497103414e-11       1.161198443610e-16       1.769979410973e-16 
 1960       2.868048691526e-11       1.158535775604e-16       1.770684024911e-16 
 1961       2.868739145614e-11       1.155880391393e-16       1.771283377777e-16 
 1962       2.869565340211e-11       1.153232263877e-16       1.771774530306e-16 
 1963       2.870524135786e-11       1.150591365737e-16       1.772154532230e-16 
 1964       2.871612378734e-11       1.147957669428e-16       1.772420422261e-16 
 1965       2.872826901350e-11       1.145331147185e-16       1.772569228078e-16 
 1966       2.874164521815e-11       1.142711771020e-16       1.772597966315e-16 
 1967       2.875622044179e-11       1.140099512719e-16       1.772503642546e-16 
 1968       2.877196258337e-11       1.137494343848e-16       1.772283251273e-16 
 1969       2.878883940014e-11       1.134896235746e-16       1.771933775907e-16 
 1970       2.880681850747e-11       1.132305159529e-16       1.771452188763e-16 
 1971       2.882586680025e-11       1.129721088030e-16       1.770836617732e-16 
 1972       2.884594871286e-11       1.127144001632e-16       1.770089855815e-16 
 1973       2.886702794589e-11       1.124573882480e-16       1.769215877623e-16 
 1974       2.888906804320e-11       1.122010712539e-16       1.768218675078e-16 
 1975       2.891203239172e-11       1.119454473595e-16       1.767102257431e-16 
 1976       2.893588422123e-11       1.116905147256e-16       1.765870651286e-16 
 1977       2.896058660416e-11       1.114362714950e-16       1.764527900621e-16 
 1978       2.898610245539e-11       1.111827157926e-16       1.763078066815e-16 
 1979       2.901239453206e-11       1.109298457253e-16       1.761525228665e-16 
 1980       2.903942543334e-11       1.106776593820e-16       1.759873482410e-16 
 1981       2.906715760026e-11       1.104261548336e-16       1.758126941756e-16 
 1982       2.909555331547e-11       1.101753301328e-16       1.756289737895e-16 
 1983       2.912457470309e-11       1.099251833145e-16       1.754366019529e-16 
 1984       2.915418372843e-11       1.096757123951e-16       1.752359952893e-16 
 1985       2.918434219789e-11       1.094269153732e-16       1.750275721777e-16 
 1986       2.921501175864e-11       1.091787902290e-16       1.748117527546e-16 
 1987       2.924615389852e-11       1.089313349246e-16       1.745889589167e-16 
 1988       2.927772994579e-11       1.086845474039e-16       1.743596143227e-16 
 1989       2.930970106891e-11       1.084384255924e-16       1.741241443959e-16 
 1990       2.934202827639e-11       1.081929673973e-16       1.738829763261e-16 
 1991       2.937467241654e-11       1.079481707078e-16       1.736365390723e-16 
 1992       2.940759417729e-11       1.077040333945e-16       1.733852633643e-16 
 1993       2.944075408597e-11       1.074605533095e-16       1.731295817056e-16 
 1994       2.947411250915e-11       1.072177282869e-16       1.728699283752e-16 
 1995       2.950762965237e-11       1.069755561419e-16       1.726067394300e-16 
 1996       2.954126556001e-11       1.067340346717e-16       1.723404527070e-16 
 1997       2.957498011502e-11       1.064931616548e-16       1.720715078257e-16 
 1998       2.960873303878e-11       1.062529348510e-16       1.718003461901e-16 
 1999       2.964248389085e-11       1.060133520020e-16       1.715274109911e-16 
 2000       2.967619206878e-11       1.057744108305e-16       1.712531472087e-16 
 2001       2.970981680792e-11       1.055361090409e-16       1.709780016141e-16 
 2002       2.974331718122e-11       1.052984443188e-16       1.707024227722e-16 
 2003       2.977665209900e-11       1.050614143313e-16       1.704268610439e-16 
 2004       2.980978030877e-11       1.048250167267e-16       1.701517685877e-16 
 2005       2.984266039501e-11       1.045892491346e-16       1.698775993629e-16 
 2006       2.987525077901e-11       1.043541091660e-16       1.696048091311e-16 
 2007       2.990750971862e-11       1.041195944130e-16       1.693338554585e-16 
 2008       2.993939530804e-11       1.038857024489e-16       1.690651977188e-16 
 2009       2.997086547768e-11       1.036524308282e-16       1.687992970945e-16 
 2010       3.000187799390e-11       1.034197770866e-16       1.685366165800e-16 
 2011       3.003239368240e-11       1.031877389045e-16       1.682775099195e-16 
 2012       3.006238612432e-11       1.029563145987e-16       1.680218875351e-16 
 2013       3.009183203033e-11       1.027255026341e-16       1.677695481721e-16 
 2014       3.012070802331e-11       1.024953014608e-16       1.675202897405e-16 
 2015       3.014899063830e-11       1.022657095135e-16       1.672739093144e-16 
 2016       3.017665632232e-11       1.020367252120e-16       1.670302031304e-16 
 2017       3.020368143433e-11       1.018083469611e-16       1.667889665873e-16 
 2018       3.023004224509e-11       1.015805731502e-16       1.665499942442e-16 
 2019       3.025571493707e-11       1.013534021537e-16       1.663130798201e-16 
 2020       3.028067560432e-11       1.011268323307e-16       1.660780161925e-16 
 2021       3.030490025238e-11       1.009008620252e-16       1.658445953965e-16 
 2022       3.032836479817e-11       1.006754895658e-16       1.656126086236e-16 
 2023       3.035104506988e-11       1.004507132661e-16       1.653818462210e-16 
 2024       3.037291680687e-11       1.002265314242e-16       1.651520976901e-16 
 2025       3.039395565955e-11       1.000029423230e-16       1.649231516856e-16 
 2026       3.041413718930e-11       9.977994422994e-17       1.646947960147e-16 
 2027       3.043343686832e-11       9.955753539730e-17       1.644668176356e-16 
 2028       3.045183007957e-11       9.933571406185e-17       1.642390026568e-16 
 2029       3.046929211661e-11       9.911447844502e-17       1.640111363361e-16 
 2030       3.048579818357e-11       9.889382675279e-17       1.637830030790e-16 
 2031       3.050132339495e-11       9.867375717571e-17       1.635543864385e-16 
 2032       3.051584277559e-11       9.845426788886e-17       1.633250691132e-16 
 2033       3.052933126051e-11       9.823535705182e-17       1.630948329468e-16 
 2034       3.054176369485e-11       9.801702280869e-17       1.628634589269e-16 
 2035       3.055311483373e-11       9.779926328798e-17       1.626307271837e-16 
 2036       3.056335934213e-11       9.758207660268e-17       1.623964169895e-16 
 2037       3.057247179484e-11       9.736546085019e-17       1.621603067572e-16 
 2038       3.058042667629e-11       9.714941411229e-17       1.619221740391e-16 
 2039       3.058719838049e-11       9.693393445514e-17       1.616817955266e-16 
 2040       3.059276121089e-11       9.671901992924e-17       1.614389470482e-16 
 2041       3.059708938030e-11       9.650466856942e-17       1.611934035692e-16 
 2042       3.060015701075e-11       9.629087839482e-17       1.609449391903e-16 
 2043       3.060193813343e-11       9.607764740883e-17       1.606933271465e-16 
 2044       3.060240668854e-11       9.586497359912e-17       1.604383398063e-16 
 2045       3.060153652519e-11       9.565285493758e-17       1.601797486704e-16 
 2046       3.059930140133e-11       9.544128938031e-17       1.599173243707e-16 
 2047       3.059567498358e-11       9.523027486759e-17       1.596508366695e-16 
 2048       3.059063084719e-11       9.501980932387e-17       1.593800544581e-16 
 2049       3.058414247589e-11       9.480989065772e-17       1.591047457558e-16 
 2050       3.057618326178e-11       9.460051676185e-17       1.588246777092e-16 
 2051       3.056673107278e-11       9.439168565112e-17       1.585396728120e-16 
 2052       3.055578199073e-11       9.418339587778e-17       1.582497780067e-16 
 2053       3.054333667108e-11       9.397564611916e-17       1.579550967880e-16 
 2054       3.052939578432e-11       9.376843503987e-17       1.576557330912e-16 
 2055       3.051396001602e-11       9.356176129173e-17       1.573517912932e-16 
 2056       3.049703006679e-11       9.335562351379e-17       1.570433762128e-16 
 2057       3.047860665239e-11       9.315002033232e-17       1.567305931111e-16 
 2058       3.045869050367e-11       9.294495036074e-17       1.564135476925e-16 
 2059       3.043728236665e-11       9.274041219965e-17       1.560923461048e-16 
 2060       3.041438300250e-11       9.253640443681e-17       1.557670949400e-16 
 2061       3.038999318762e-11       9.233292564706e-17       1.554379012348e-16 
 2062       3.036411371361e-11       9.212997439239e-17       1.551048724712e-16 
 2063       3.033674538731e-11       9.192754922184e-17       1.547681165768e-16 
 2064       3.030788903084e-11       9.172564867155e-17       1.544277419259e-16 
 2065       3.027754548159e-11       9.152427126467e-17       1.540838573392e-16 
 2066       3.024571559228e-11       9.132341551140e-17       1.537365720852e-16 
 2067       3.021240023097e-11       9.112307990896e-17       1.533859958804e-16 
 2068       3.017760028106e-11       9.092326294152e-17       1.530322388897e-16 
 2069       3.014131664135e-11       9.072396308026e-17       1.526754117272e-16 
 2070       3.010355022603e-11       9.052517878329e-17       1.523156254564e-16 
 2071       3.006430196474e-11       9.032690849566e-17       1.519529915914e-16 
 2072       3.002357280255e-11       9.012915064931e-17       1.515876220968e-16 
 2073       2.998136370002e-11       8.993190366311e-17       1.512196293886e-16 
 2074       2.993767563321e-11       8.973516594278e-17       1.508491263344e-16 
 2075       2.989250959370e-11       8.953893588089e-17       1.504762262546e-16 
 2076       2.984586658861e-11       8.934321185685e-17       1.501010429223e-16 
 2077       2.979774764063e-11       8.914799223690e-17       1.497236905641e-16 
 2078       2.974815378806e-11       8.895327537406e-17       1.493442838608e-16 
 2079       2.969708608478e-11       8.875905960813e-17       1.489629379476e-16 
 2080       2.964454560034e-11       8.856534326567e-17       1.485797684151e-16 
 2081       2.959053341994e-11       8.837212465998e-17       1.481948913093e-16 
 2082       2.953505064446e-11       8.817940209108e-17       1.478084231329e-16 
 2083       2.947809839051e-11       8.798717384569e-17       1.474204808449e-16 
 2084       2.941967779041e-11       8.779543819720e-17       1.470311818620e-16 
 2085       2.935978999224e-11       8.760419340568e-17       1.466406440587e-16 
 2086       2.929843615986e-11       8.741343771782e-17       1.462489857680e-16 
 2087       2.923561747294e-11       8.722316936696e-17       1.458563257819e-16 
 2088       2.917133512696e-11       8.703338657303e-17       1.454627833519e-16 
 2089       2.910559033325e-11       8.684408754253e-17       1.450684781896e-16 
 2090       2.903838431903e-11       8.665527046855e-17       1.446735304675e-16 
 2091       2.896972142781e-11       8.646693364729e-17       1.442780195871e-16 
 2092       2.889961844442e-11       8.627907582863e-17       1.438818601690e-16 
 2093       2.882809533530e-11       8.609169586800e-17       1.434849251959e-16 
 2094       2.875517215419e-11       8.590479261000e-17       1.430870871653e-16 
 2095       2.868086904214e-11       8.571836488837e-17       1.426882180891e-16 
 2096       2.860520622772e-11       8.553241152599e-17       1.422881894927e-16 
 2097       2.852820402705e-11       8.534693133486e-17       1.418868724145e-16 
 2098       2.844988284395e-11       8.516192311609e-17       1.414841374053e-16 
 2099       2.837026317004e-11       8.497738565989e-17       1.410798545280e-16 
 2100       2.828936558483e-11       8.479331774550e-17       1.406738933567e-16 
