# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1658       5.119254376266e-11       2.445763701082e-16       1.713497427375e-16 
 1659       5.118860843517e-11       2.439225266563e-16       1.704947906087e-16 
 1660       5.118689621837e-11       2.432707929341e-16       1.696668688771e-16 
 1661       5.118734404035e-11       2.426211622786e-16       1.688649237159e-16 
 1662       5.118988849552e-11       2.419736279496e-16       1.680878958489e-16 
 1663       5.119446584406e-11       2.413281831294e-16       1.673347205425e-16 
 1664       5.120101201141e-11       2.406848209228e-16       1.666043275969e-16 
 1665       5.120946258780e-11       2.400435343571e-16       1.658956413382e-16 
 1666       5.121975282765e-11       2.394043163816e-16       1.652075806095e-16 
 1667       5.123181764912e-11       2.387671598678e-16       1.645390587629e-16 
 1668       5.124559163357e-11       2.381320576089e-16       1.638889836508e-16 
 1669       5.126100902503e-11       2.374990023201e-16       1.632562576180e-16 
 1670       5.127800372972e-11       2.368679866381e-16       1.626397774926e-16 
 1671       5.129650931548e-11       2.362390031211e-16       1.620384345782e-16 
 1672       5.131645901130e-11       2.356120442486e-16       1.614511146452e-16 
 1673       5.133778570676e-11       2.349871024214e-16       1.608766979227e-16 
 1674       5.136042195157e-11       2.343641699612e-16       1.603140590897e-16 
 1675       5.138429995498e-11       2.337432391106e-16       1.597620672671e-16 
 1676       5.140935158534e-11       2.331243020332e-16       1.592195860090e-16 
 1677       5.143550836952e-11       2.325073508129e-16       1.586854732946e-16 
 1678       5.146270149242e-11       2.318923774542e-16       1.581585815195e-16 
 1679       5.149086179645e-11       2.312793738820e-16       1.576377574876e-16 
 1680       5.151991978102e-11       2.306683319413e-16       1.571218424026e-16 
 1681       5.154980560200e-11       2.300592433972e-16       1.566096718595e-16 
 1682       5.158044907124e-11       2.294520999345e-16       1.561000758364e-16 
 1683       5.161177965600e-11       2.288468931581e-16       1.555918786860e-16 
 1684       5.164372647848e-11       2.282436145922e-16       1.550838991271e-16 
 1685       5.167621831530e-11       2.276422556805e-16       1.545749502364e-16 
 1686       5.170918359695e-11       2.270428077863e-16       1.540638394403e-16 
 1687       5.174255040729e-11       2.264452621917e-16       1.535493685058e-16 
 1688       5.177624648304e-11       2.258496100980e-16       1.530303335329e-16 
 1689       5.181019921325e-11       2.252558426255e-16       1.525055249459e-16 
 1690       5.184433563880e-11       2.246639508130e-16       1.519737274847e-16 
 1691       5.187858722110e-11       2.240739262869e-16       1.514340449508e-16 
 1692       5.191290419441e-11       2.234857632727e-16       1.508868775328e-16 
 1693       5.194724133667e-11       2.228994566008e-16       1.503329529199e-16 
 1694       5.198155321125e-11       2.223150010383e-16       1.497730023214e-16 
 1695       5.201579416659e-11       2.217323912898e-16       1.492077604712e-16 
 1696       5.204991833591e-11       2.211516219965e-16       1.486379656336e-16 
 1697       5.208387963687e-11       2.205726877368e-16       1.480643596082e-16 
 1698       5.211763177130e-11       2.199955830255e-16       1.474876877353e-16 
 1699       5.215112822483e-11       2.194203023142e-16       1.469086989011e-16 
 1700       5.218432226660e-11       2.188468399909e-16       1.463281455429e-16 
 1701       5.221716694892e-11       2.182751903801e-16       1.457467836542e-16 
 1702       5.224961510700e-11       2.177053477424e-16       1.451653727902e-16 
 1703       5.228161935858e-11       2.171373062747e-16       1.445846760729e-16 
 1704       5.231313210363e-11       2.165710601098e-16       1.440054601963e-16 
 1705       5.234410552407e-11       2.160066033165e-16       1.434284954316e-16 
 1706       5.237449158338e-11       2.154439298995e-16       1.428545556327e-16 
 1707       5.240424202634e-11       2.148830337990e-16       1.422844182409e-16 
 1708       5.243330837872e-11       2.143239088907e-16       1.417188642908e-16 
 1709       5.246164194689e-11       2.137665489861e-16       1.411586784149e-16 
 1710       5.248919381758e-11       2.132109478317e-16       1.406046488492e-16 
 1711       5.251591485755e-11       2.126570991094e-16       1.400575674385e-16 
 1712       5.254175571321e-11       2.121049964362e-16       1.395182296412e-16 
 1713       5.256666681040e-11       2.115546333640e-16       1.389874345350e-16 
 1714       5.259059835398e-11       2.110060033795e-16       1.384659848220e-16 
 1715       5.261350032759e-11       2.104590999045e-16       1.379546868336e-16 
 1716       5.263532249326e-11       2.099139162951e-16       1.374543505363e-16 
 1717       5.265601439117e-11       2.093704458421e-16       1.369657895364e-16 
 1718       5.267552533927e-11       2.088286817707e-16       1.364898210855e-16 
 1719       5.269380443298e-11       2.082886172402e-16       1.360272660859e-16 
 1720       5.271080054490e-11       2.077502453444e-16       1.355789490953e-16 
 1721       5.272646232445e-11       2.072135591110e-16       1.351456983327e-16 
 1722       5.274073819759e-11       2.066785515015e-16       1.347283456829e-16 
 1723       5.275357636647e-11       2.061452154116e-16       1.343277267024e-16 
 1724       5.276492480915e-11       2.056135436703e-16       1.339446806243e-16 
 1725       5.277473127925e-11       2.050835290405e-16       1.335800503635e-16 
 1726       5.278294330565e-11       2.045551642186e-16       1.332346825221e-16 
 1727       5.278950819215e-11       2.040284418340e-16       1.329094273944e-16 
 1728       5.279437301719e-11       2.035033544499e-16       1.326051389724e-16 
 1729       5.279748463351e-11       2.029798945622e-16       1.323226749508e-16 
 1730       5.279878966783e-11       2.024580545999e-16       1.320628967324e-16 
 1731       5.279824212346e-11       2.019378274780e-16       1.318264012901e-16 
 1732       5.279582625906e-11       2.014192082601e-16       1.316127142637e-16 
 1733       5.279153390261e-11       2.009021925095e-16       1.314210900530e-16 
 1734       5.278535686607e-11       2.003867757376e-16       1.312507793362e-16 
 1735       5.277728694538e-11       1.998729534033e-16       1.311010290643e-16 
 1736       5.276731592038e-11       1.993607209135e-16       1.309710824557e-16 
 1737       5.275543555488e-11       1.988500736225e-16       1.308601789909e-16 
 1738       5.274163759659e-11       1.983410068324e-16       1.307675544065e-16 
 1739       5.272591377711e-11       1.978335157925e-16       1.306924406903e-16 
 1740       5.270825581196e-11       1.973275956997e-16       1.306340660754e-16 
 1741       5.268865540052e-11       1.968232416980e-16       1.305916550348e-16 
 1742       5.266710422604e-11       1.963204488785e-16       1.305644282758e-16 
 1743       5.264359395562e-11       1.958192122797e-16       1.305516027347e-16 
 1744       5.261811624021e-11       1.953195268867e-16       1.305523915713e-16 
 1745       5.259066271456e-11       1.948213876317e-16       1.305660041630e-16 
 1746       5.256122499727e-11       1.943247893938e-16       1.305916460999e-16 
 1747       5.252979469071e-11       1.938297269984e-16       1.306285191789e-16 
 1748       5.249636338105e-11       1.933361952180e-16       1.306758213981e-16 
 1749       5.246092263824e-11       1.928441887713e-16       1.307327469517e-16 
 1750       5.242346401599e-11       1.923537023235e-16       1.307984862243e-16 
 1751       5.238397905174e-11       1.918647304861e-16       1.308722257853e-16 
 1752       5.234245926669e-11       1.913772678169e-16       1.309531483834e-16 
 1753       5.229889616575e-11       1.908913088198e-16       1.310404329414e-16 
 1754       5.225328123755e-11       1.904068479447e-16       1.311332545502e-16 
 1755       5.220560595439e-11       1.899238795876e-16       1.312307844638e-16 
 1756       5.215586177230e-11       1.894423980903e-16       1.313321900936e-16 
 1757       5.210404013093e-11       1.889623977402e-16       1.314366350027e-16 
 1758       5.205013245363e-11       1.884838727705e-16       1.315432789006e-16 
 1759       5.199413014736e-11       1.880068173602e-16       1.316512776378e-16 
 1760       5.193602460275e-11       1.875312256333e-16       1.317597832001e-16 
 1761       5.187580719402e-11       1.870570916596e-16       1.318679437031e-16 
 1762       5.181346927899e-11       1.865844094540e-16       1.319749033869e-16 
 1763       5.174900219911e-11       1.861131729767e-16       1.320798026103e-16 
 1764       5.168239727938e-11       1.856433761330e-16       1.321817778456e-16 
 1765       5.161364582837e-11       1.851750127731e-16       1.322799616729e-16 
 1766       5.154273913821e-11       1.847080766922e-16       1.323734827747e-16 
 1767       5.146966848458e-11       1.842425616305e-16       1.324614659303e-16 
 1768       5.139442512666e-11       1.837784612726e-16       1.325430320103e-16 
 1769       5.131700030719e-11       1.833157692480e-16       1.326172979713e-16 
 1770       5.123738525237e-11       1.828544791307e-16       1.326833768503e-16 
 1771       5.115557683360e-11       1.823945848993e-16       1.327406394237e-16 
 1772       5.107159460365e-11       1.819360823218e-16       1.327895015616e-16 
 1773       5.098546390122e-11       1.814789675825e-16       1.328306433679e-16 
 1774       5.089721020220e-11       1.810232368218e-16       1.328647481111e-16 
 1775       5.080685911988e-11       1.805688861372e-16       1.328925022285e-16 
 1776       5.071443640519e-11       1.801159115824e-16       1.329145953307e-16 
 1777       5.061996794685e-11       1.796643091678e-16       1.329317202062e-16 
 1778       5.052347977161e-11       1.792140748599e-16       1.329445728258e-16 
 1779       5.042499804442e-11       1.787652045817e-16       1.329538523474e-16 
 1780       5.032454906870e-11       1.783176942123e-16       1.329602611199e-16 
 1781       5.022215928646e-11       1.778715395870e-16       1.329645046882e-16 
 1782       5.011785527855e-11       1.774267364971e-16       1.329672917979e-16 
 1783       5.001166376487e-11       1.769832806901e-16       1.329693343989e-16 
 1784       4.990361160454e-11       1.765411678691e-16       1.329713476510e-16 
 1785       4.979372579615e-11       1.761003936931e-16       1.329740499275e-16 
 1786       4.968203347791e-11       1.756609537772e-16       1.329781628205e-16 
 1787       4.956856192789e-11       1.752228436918e-16       1.329844111445e-16 
 1788       4.945333856422e-11       1.747860589629e-16       1.329935229418e-16 
 1789       4.933639094528e-11       1.743505950724e-16       1.330062294865e-16 
 1790       4.921774676991e-11       1.739164474573e-16       1.330232652890e-16 
 1791       4.909743387762e-11       1.734836115102e-16       1.330453681006e-16 
 1792       4.897548024879e-11       1.730520825788e-16       1.330732789182e-16 
 1793       4.885191400486e-11       1.726218559661e-16       1.331077419884e-16 
 1794       4.872676340855e-11       1.721929269305e-16       1.331495048125e-16 
 1795       4.860005686406e-11       1.717652906850e-16       1.331993181504e-16 
 1796       4.847182291728e-11       1.713389423981e-16       1.332579360256e-16 
 1797       4.834209025598e-11       1.709138771929e-16       1.333261157295e-16 
 1798       4.821088771000e-11       1.704900901474e-16       1.334046178261e-16 
 1799       4.807824425150e-11       1.700675762945e-16       1.334942061560e-16 
 1800       4.794418899512e-11       1.696463306216e-16       1.335956478415e-16 
 1801       4.780875119822e-11       1.692263480709e-16       1.337097132909e-16 
 1802       4.767196026103e-11       1.688076235390e-16       1.338371762026e-16 
 1803       4.753384572692e-11       1.683901518771e-16       1.339788135705e-16 
 1804       4.739443728254e-11       1.679739278908e-16       1.341354056874e-16 
 1805       4.725376475808e-11       1.675589463398e-16       1.343077361504e-16 
 1806       4.711185812744e-11       1.671452019383e-16       1.344965918649e-16 
 1807       4.696874750842e-11       1.667326893544e-16       1.347027630496e-16 
 1808       4.682446316298e-11       1.663214032106e-16       1.349270432402e-16 
 1809       4.667903549739e-11       1.659113380833e-16       1.351702292947e-16 
 1810       4.653249506244e-11       1.655024885025e-16       1.354331213975e-16 
 1811       4.638487351521e-11       1.650948493379e-16       1.357162505816e-16 
 1812       4.623620651236e-11       1.646884169571e-16       1.360190588786e-16 
 1813       4.608653084061e-11       1.642831880762e-16       1.363407125531e-16 
 1814       4.593588345756e-11       1.638791593751e-16       1.366803739780e-16 
