#scalar perturbations for mode k = 4.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_NEDE            17:theta_NEDE            18:shear_NEDE            19:delta_cdm             20:theta_cdm             21:delta_trigger         22:theta_hat_trigger  
       5.362089544550e+02       2.607461697019e-03      -3.362559571155e-01      -6.050970743632e-02       8.406602848939e-02      -2.114689855837e-04      -2.193866684467e-03      -1.284618759761e-03      -5.079225240286e+00      -1.915651338861e-02       1.542548828237e-01       1.543714269434e-01      -1.554978194030e-01      -6.084996594255e-02      -1.051513342353e-02      -4.765834924560e+00      -9.545735647651e-02       0.000000000000e+00      -2.618202291818e+01       0.000000000000e+00      -1.880849433469e+01      -1.515815251640e-03 
       5.398404807984e+02       2.634385708523e-03      -3.472789909663e-01      -6.149684709840e-02       8.598534313491e-02       1.073826001518e-04      -2.060466572698e-03      -1.509869327881e-03      -5.239803837207e+00      -1.896331078994e-02       1.541325987582e-01       1.542555055719e-01      -1.668136016831e-01      -6.103953519966e-02      -4.799050997662e-03      -4.534947695516e+00      -1.073211730198e-01       0.000000000000e+00      -2.641181716441e+01       0.000000000000e+00      -1.900226776754e+01      -1.464830931858e-03 
       5.434720071418e+02       2.661435290111e-03      -3.546646509910e-01      -6.250325424104e-02       8.609427422071e-02       4.040698751567e-04      -1.892132988909e-03      -1.698151566448e-03      -5.401975118312e+00      -1.877312720304e-02       1.540121822588e-01       1.541384764349e-01      -1.782865033977e-01      -6.127882182726e-02       8.714948643105e-04      -4.235190615211e+00      -1.186806905630e-01       0.000000000000e+00      -2.664250797618e+01       0.000000000000e+00      -1.919706387465e+01      -1.415816255377e-03 
       5.471035334851e+02       2.688610451958e-03      -3.583593683159e-01      -6.351319190759e-02       8.443717455216e-02       6.736860094441e-04      -1.693692353239e-03      -1.848566820573e-03      -5.565729398669e+00      -1.858589744253e-02       1.538936379260e-01       1.540204680976e-01      -1.896782471388e-01      -6.156728216840e-02       6.382173001535e-03      -3.870115619494e+00      -1.293725755634e-01       0.000000000000e+00      -2.687409651354e+01       0.000000000000e+00      -1.939288300267e+01      -1.368685270141e-03 
       5.507350598285e+02       2.715911203981e-03      -3.583848747313e-01      -6.451125470042e-02       8.109087261351e-02       9.120683368561e-04      -1.470242729744e-03      -1.960923523236e-03      -5.731057067314e+00      -1.840155730928e-02       1.537769669349e-01       1.539016508727e-01      -2.007553970716e-01      -6.190337752124e-02       1.162331188528e-02      -3.444240245432e+00      -1.392413895957e-01       0.000000000000e+00      -2.710658377554e+01       0.000000000000e+00      -1.958972534205e+01      -1.323356204990e-03 
       5.544965175548e+02       2.744321163163e-03      -3.546445342028e-01      -6.551674271212e-02       7.595854240622e-02       1.122445224130e-03      -1.218049547003e-03      -2.037707918018e-03      -5.903948625366e+00      -1.821360094613e-02       1.536580944841e-01       1.537779505058e-01      -2.116584902050e-01      -6.229905538516e-02       1.665815818457e-02      -2.944824586684e+00      -1.484406877368e-01       0.000000000000e+00      -2.734833757897e+01       0.000000000000e+00      -1.979468928302e+01      -1.278222119948e-03 
       5.582579752812e+02       2.772865881033e-03      -3.472534372761e-01      -6.647822535295e-02       6.927962821430e-02       1.292823135620e-03      -9.505969129569e-04      -2.075483788822e-03      -6.078507493223e+00      -1.802860813786e-02       1.535412240441e-01       1.536538685277e-01      -2.217512511120e-01      -6.273939139743e-02       2.118933171518e-02      -2.392992467835e+00      -1.564538834491e-01       0.000000000000e+00      -2.759105729728e+01       0.000000000000e+00      -2.000075094343e+01      -1.234855507656e-03 
       5.620194330075e+02       2.801545367781e-03      -3.364691635849e-01      -6.738161813462e-02       6.123283514882e-02       1.421256014848e-03      -6.737616040345e-04      -2.076242749103e-03      -6.254723343034e+00      -1.784651151903e-02       1.534263470449e-01       1.535296974244e-01      -2.308220434102e-01      -6.321968934465e-02       2.512493875144e-02      -1.796600008601e+00      -1.631502971538e-01       0.000000000000e+00      -2.783474362275e+01       0.000000000000e+00      -2.020791013405e+01      -1.193178205646e-03 
       5.657808907339e+02       2.830359633332e-03      -3.226159051596e-01      -6.821442595488e-02       5.202088667838e-02       1.506699054820e-03      -3.932620970026e-04      -2.042620157338e-03      -6.432585999413e+00      -1.766724529774e-02       1.533134523353e-01       1.534057506407e-01      -2.386847392937e-01      -6.373444222675e-02       2.838727660903e-02      -1.164264311125e+00      -1.684180900782e-01       0.000000000000e+00      -2.807939714964e+01       0.000000000000e+00      -2.041616657357e+01      -1.153115903294e-03 
       5.695423484602e+02       2.859308687356e-03      -3.060759463154e-01      -6.896596754909e-02       4.186590863629e-02       1.548975396724e-03      -1.145530392555e-04      -1.977826445768e-03      -6.612085460005e+00      -1.749074531915e-02       1.532025266386e-01       1.532823553436e-01      -2.451824961060e-01      -6.427746379533e-02       3.091435894452e-02      -5.052392195917e-01      -1.721661717412e-01       0.000000000000e+00      -2.832501840080e+01       0.000000000000e+00      -2.062551991531e+01      -1.114597932557e-03 
       5.733038061865e+02       2.888392539275e-03      -2.872801345175e-01      -6.962755766716e-02       3.100450941299e-02       1.548727888634e-03       1.572709163001e-04      -1.885570715610e-03      -6.793211911768e+00      -1.731694915937e-02       1.530935549784e-01       1.531598452759e-01      -2.501908349475e-01      -6.484203312006e-02       3.266108017808e-02       1.707197929955e-01      -1.743258080695e-01       0.000000000000e+00      -2.857160785036e+01       0.000000000000e+00      -2.083596976992e+01      -1.077557071135e-03 
       5.770652639129e+02       2.917611198269e-03      -2.666975504035e-01      -7.019264419594e-02       1.968265515964e-02       1.507356301918e-03       4.175605583674e-04      -1.769978186464e-03      -6.975955751146e+00      -1.714579607379e-02       1.529865211103e-01       1.530385538673e-01      -2.536199740227e-01      -6.542104917050e-02       3.360000045989e-02       8.534998364066e-01      -1.748518987657e-01       0.000000000000e+00      -2.881916595027e+01       0.000000000000e+00      -2.104751573203e+01      -1.041929357276e-03 
       5.808267216392e+02       2.946964673288e-03      -2.448245859183e-01      -7.065689788410e-02       8.150438334811e-03       1.426943279089e-03       6.621855741277e-04      -1.635502675574e-03      -7.160307595561e+00      -1.697722711111e-02       1.528814078688e-01       1.529188076248e-01      -2.554163573397e-01      -6.600719199266e-02       3.372173274958e-02       1.532781863901e+00      -1.737239061988e-01       0.000000000000e+00      -2.906769314837e+01       0.000000000000e+00      -2.126015739831e+01      -1.007653915447e-03 
       5.846540290139e+02       2.976970408395e-03      -2.217733198584e-01      -7.102366080236e-02      -3.542544081754e-03       1.307819756264e-03       8.913514371642e-04      -1.484135982156e-03      -7.349527807646e+00      -1.680830061492e-02       1.527764074396e-01       1.527988744976e-01      -2.555513038711e-01      -6.660329762251e-02       3.301583360869e-02       2.209660424905e+00      -1.708832381095e-01       0.000000000000e+00      -2.932156633515e+01       0.000000000000e+00      -2.147764590392e+01      -9.741066041956e-04 
       5.884813363886e+02       3.007115739124e-03      -1.984614032866e-01      -7.128412185579e-02      -1.493987364218e-02       1.154412040227e-03       1.097550165234e-03      -1.323175196944e-03      -7.540393956869e+00      -1.664193227863e-02       1.526733578890e-01       1.526811757314e-01      -2.540003358944e-01      -6.719149421151e-02       3.150074398000e-02       2.861375097098e+00      -1.663665950151e-01       0.000000000000e+00      -2.957644383907e+01       0.000000000000e+00      -2.169626804613e+01      -9.418412232710e-04 
       5.923086437633e+02       3.037400674205e-03      -1.754264579435e-01      -7.144086596126e-02      -2.579784101173e-02       9.705113631419e-04       1.278414102387e-03      -1.157775679518e-03      -7.732896933552e+00      -1.647806585553e-02       1.525722398945e-01       1.525659960492e-01      -2.508235332972e-01      -6.776441829316e-02       2.922235999498e-02       3.477406805727e+00      -1.602325654928e-01       0.000000000000e+00      -2.983232623308e+01       0.000000000000e+00      -2.191602352119e+01      -9.108024692391e-04 
       5.961359511380e+02       3.067825222147e-03      -1.531872003463e-01      -7.149872997291e-02      -3.588967571177e-02       7.602279170001e-04       1.432302537922e-03      -9.930530085109e-04      -7.927027907588e+00      -1.631664708794e-02       1.524730340404e-01       1.524535899100e-01      -2.461175508123e-01      -6.831515987693e-02       2.624336002500e-02       4.047694186810e+00      -1.525659505259e-01       0.000000000000e+00      -3.008921415827e+01       0.000000000000e+00      -2.213691210027e+01      -8.809376968710e-04 
       5.999632585127e+02       3.098389391249e-03      -1.322323425861e-01      -7.146464718210e-02      -4.501006933610e-02       5.278762376975e-04       1.558306113308e-03      -8.339893901031e-04      -8.122778332351e+00      -1.615762366621e-02       1.523757208281e-01       1.523441775434e-01      -2.400129242302e-01      -6.883741445972e-02       2.264158059780e-02       4.562797522674e+00      -1.434766730211e-01       0.000000000000e+00      -3.034710833518e+01       0.000000000000e+00      -2.235893364079e+01      -8.521967783605e-04 
       6.037905658874e+02       3.129093189598e-03      -1.130103992613e-01      -7.134744968784e-02      -5.297915864343e-02       2.778610514958e-04       1.656236175457e-03      -6.853455548057e-04      -8.320139949271e+00      -1.600094514767e-02       1.522802806177e-01       1.522379418291e-01      -2.326706443484e-01      -6.932561935913e-02       1.850807104751e-02       5.014054378877e+00      -1.330982778271e-01       0.000000000000e+00      -3.060600957583e+01       0.000000000000e+00      -2.258208809841e+01      -8.245319706537e-04 
       6.076178732621e+02       3.159936625084e-03      -9.592059584015e-02      -7.115763336439e-02      -5.964589430296e-02       1.456580373262e-05       1.726599697888e-03      -5.515795571202e-04      -8.519104789655e+00      -1.584656289443e-02       1.521866934868e-01       1.521350260130e-01      -2.242780761418e-01      -6.977507150690e-02       1.394487077906e-02       5.393724427436e+00      -1.215860410967e-01       0.000000000000e+00      -3.086591879256e+01       0.000000000000e+00      -2.280637553594e+01      -7.978977904095e-04 
       6.116368622397e+02       3.192475091577e-03      -8.064346427523e-02      -7.089317532546e-02      -6.511430484865e-02      -2.715564352110e-04       1.772097114538e-03      -4.315903810482e-04      -8.729751586883e+00      -1.568686917548e-02       1.520903915196e-01       1.520306406228e-01      -2.145637399076e-01      -7.020123396901e-02       8.811721824419e-03       5.708052732066e+00      -1.084682681103e-01       0.000000000000e+00      -3.113993102585e+01       0.000000000000e+00      -2.304311558702e+01      -7.709916427450e-04 
       6.156558512172e+02       3.225167549413e-03      -6.841470151121e-02      -7.057683992198e-02      -6.891647807092e-02      -5.629770026635e-04       1.790552228635e-03      -3.367079317369e-04      -8.942149194436e+00      -1.552960357297e-02       1.519960857614e-01       1.519300970872e-01      -2.041837380960e-01      -7.057742873054e-02       3.461754613389e-03       5.929730712154e+00      -9.451539195315e-02       0.000000000000e+00      -3.141505715862e+01       0.000000000000e+00      -2.328110547902e+01      -7.451263904035e-04 
       6.190003934306e+02       3.252491124076e-03      -6.073531597916e-02      -7.028555416648e-02      -7.076848810340e-02      -8.064494007377e-04       1.787237802566e-03      -2.794987590798e-04      -9.120232107546e+00      -1.540054430555e-02       1.519191090847e-01       1.518493697988e-01      -1.952359603162e-01      -7.085106590394e-02      -1.055869858269e-03       6.040070481857e+00      -8.243910014592e-02       0.000000000000e+00      -3.164486320933e+01       0.000000000000e+00      -2.348011025368e+01      -7.243624783681e-04 
       6.223449356439e+02       3.279921353272e-03      -5.542357565064e-02      -6.997896161778e-02      -7.141682676705e-02      -1.048427834562e-03       1.768945451058e-03      -2.439123929807e-04      -9.299517245516e+00      -1.527310365355e-02       1.518434808930e-01       1.517713012312e-01      -1.861797329894e-01      -7.108850244284e-02      -5.547345138418e-03       6.080990236039e+00      -7.009465849677e-02       0.000000000000e+00      -3.187544255520e+01       0.000000000000e+00      -2.367998125402e+01      -7.042628927922e-04 
